คำ,POS,ความหมาย
พ่อครัว 0,น.,"ชายที่ทำครัว, (โบ) หัวหน้าครอบครัว"
พ่อค้า 0,น.,ชายผู้ค้าขาย
พ่อคีง 0,น.,พ่อตัว
พอง 0,น.,ส่วนที่นูนเป็นปุ่ม ๒ ข้างที่หัวช้าง
พอง 1,ว.,"บวมขึ้นมา, ฟูขึ้นมา, โป่งขึ้นมา, ตั้งขึ้น"
พ่อง 0,ว.,"บ้าง, บางสิ่ง, บางคน"
พ่อโซ้น 0,น.,พ่อของแม่ = ตา
พ่อเฒ่า 0,น.,พ่อของเมีย = พ่อตา
พอดีพอฮ้าย 0,ว.,"ปานกลาง, ไม่ดีนัก, ไม่เลวนัก = พอดีพอร้าย"
พ่อตา 0,น.,พ่อของแม่
พ่อตู้ 0,น.,พ่อของแม่ = ตา
พอโต 0,ว.,"สมตน, เหมาะ, ควร, พอใช้ = พอตัว"
พอน 0,น.,ปลาชนิดหนึ่ง คล้ายปลาตะเพียน แต่ตัวโตกว่า
พอน 1,ว.,"ขาว, เผือก, เหลืองนวล"
พ่อนา 0,น.,คนทำนา
พ่อน้า 0,น.,สามีคนใหม่ของแม่ที่ไม่ใช่พ่อของตัว = พ่อเลี้ยง
พ่อบ้าน 0,น.,ชายที่เป็นหัวหน้าครอบครัว
พ้อม 0,น.,ภาชนะสานขนาดใหญ่สำหรับบรรจุข้าวเปลือก
พอมผ่อ 0,ว.,"ไกลสุดตา, มองเห็นลิบลับ"
พอมผ่อ 1,ว.,"เห็นลิบ ๆ, เห็นเล็กนิดเดียว"
พ่อเลี้ยง 0,น.,"ชายที่ขอลูกคนอื่นมาเลี้ยง = พ่อเลี้ยง, ชายผู้ปกครองหรือคุ้มครองตามประเพณีของพวกถือผี, ชายผู้รักษาพยาบาล หรือรับผู้อื่นเข้ามาอยู่ในความดูแลของตน"
พ้อว้อ 0,ว.,ลักษณะของสิ่งเล็กที่โผล่หรือยื่นออกมาเล้กน้อย สำหรับสิ่งใหญ่โตว่า โพ้โว้
พ่อสื่อ 0,น.,ผู้พูดชักนำให้หญิงหรือชายติดต่อรักกัน ถ้าเป็นหญิงว่า แม่สื่อ
พ่อเสี่ยว 0,น.,เพื่อนของพ่อ
พ่อหม้าย 0,น.,ชายที่ภรรยาตายจาก
พ่อใหญ่ 0,น.,พ่อของแม่ = ตา
พ่อออก 0,น.,คำที่พระภิกษุสงฆ์เรียกคฤหัสถ์ผู้ชายที่เป็นโยมของตนหรือผู้ที่อายุมากกว่าตน
พ่อออกค้ำ 0,น.,ชายที่อุปการะพระภิกษุสามเณร = โยมอุปฐาก
พ่อฮัก 0,น.,ชายที่รักคนอื่นเสมือนบุตรของตนโดยใช้ด้ายผูกแขนทำขวัญ
พ่อฮ้าง 0,น.,ชายที่ภรรยาตายจาก
พอแฮง 0,ว.,"เต็มแรง, มาก"
พ่อไฮ่ 0,น.,ชายทำไร่
พะงะ 0,ว.,"ลักษณะนั่งแบะขา หรือถ่างขาใช้แก่ของขนาดใหญ่ , ถ้าขนาดเล็กว่า ซะแงะ"
พะงะ 1,ว.,นั่งไม่เรียบร้อย
พะนะ 0,ว.,เช่นนั้นนะ
พะนา 0,ว.,เช่นนั้นนะ
พะเนียง 0,น.,ด้านหน้าของหัวหมูสำหรับไถนา
พะเนียง 1,น.,"ดอกไม้ไฟชนิดหนึ่ง ทำด้วยกระบอกไม้ไผ่บรรจุดินปืน ใช้ตั้งจุดไฟให้ลุกเป็นช่องาม เรียก ไฟพะเนียง, ส่วนมากเรียก บั้งไฟดอก"
พะเนียด 0,น.,กรงดักนกเขาโดยให้นกต่ออยู่ในกรง มีเครื่องดักเป็นตาข่ายอยู่นอก
พะเนียน 0,น.,หีบใส่เสื้อผ้าขนาดใหญ่
พะยอม 0,น.,ไม้ต้นขนาดใหญ่ ดอกสีขาวมีกลิ่นหอม เนื้อไม้ใช้ก่อสร้าง
พะวะ 0,ส.,แต่แล้ว
พะว้า 0,ว.,นั่งไม่เรียบร้อย
พะอวน 0,ส.,เป็นคำแทนบุคคลบุรุษที่หนึ่งและที่สอง
พัก 0,น.,"ชั้น, หลั่น, มีหลายชั้นว่า มีหลายพัก, เป็นลดหลั่นว่าเป็นพัก ๆ"
พัก 1,ก.,"หยุดชั่วคราว, อยู่ชั่วคราว,อาศัยชั่วคราว, รั้งรอ, ส่วนมากว่า เซา"
พักตร์ 0,น.,หน้า (ส.)
พัง 0,น.,ช้างตัวเมีย
พัง 1,ก.,ทลาย
พังคี 0,น.,พรรณไม้พุ่มเล็ก ๆ ชนิดหนึ่ง ต้นสูงประมาณ ๑ คืบ ใบเป็นขน รากมีรสเฝื่อน
