คำ,POS,ความหมาย
นำ 0,ก.,"ติดตาม, ไปข้างหลัง, สะกดรอย"
น่ำ 0,ก.,"ใช้ไม้หรือวัตถุอื่นที่ปลายแหลมทิ่มดินให้เป็นรูแล้วหยดพันธุ์เมล็ดพืช เช่น เมล็ดถั่ว, เมล็ดข้าวโพดลงไปปลูก"
นำ 1,ว.,"ด้วย, ร่วม, กับ, เช่น ไปนำ = ไปด้วย, อยู่นำ = อยู่กับ"
น่ำ 1,ว.,"ซ้ำ ๆ , กระหน่ำ"
น้ำกอกยา 0,น.,"เครื่องแทรกยา เช่น น้ำเหล้า, น้ำผึ้ง"
น้ำกิน 0,น.,น้ำรับประทาน = น้ำบริสุทธิ์
น้ำเกลี้ยง 0,น.,พันธุ์ไม้ยืนต้นชนิดหนึ่งใช้ยางสำหรับลงพื้นหรือทาสิ่งต่าง ๆ = ลงรัก
น้ำแก่ง 0,น.,"น้ำหลาก, น้ำเชี่ยวไหล"
น้ำขี้สีก 0,น.,น้ำครำ
นำคัน 0,น.,"โรคน้ำกัดเท้า, ทำให้ง่ามเท้าเปื่อยเป็นแผลมีอาการคัน"
น้ำคาวปลา 0,น.,น้ำที่ตกจากมดลูกเมื่อคลอดลูกแล้ว
น้ำคำ 0,น.,น้ำซับที่ไหลซึมออกจากใต้ดินมีแร่ธาตุเจือปน
น้ำจัณฑ์ 0,น.,เหล้า
น้ำจั่น 0,น.,น้ำหยั่น = น้ำข้าวหมากใช้เชื้อสำหรับต้มเหล้า
น้ำจั้น 0,น.,"น้ำที่ไหลซึมจากตลิ่ง, หรือบ่อตื้น ๆ"
น้ำไชยบาน 0,น.,น้ำสาบาน
น้ำตับ 0,น.,ลักษณะคล้สยไส้กรอก แต่ทำด้วยตับผสมเนื้อเคล้าเครื่อง ปรุงแล้วบรรจุลงในกระเพาะที่ทำความสะอาดหมักไว้จนได้ที่รับประทานได้
น้ำต้านทาณฑ์บน 0,น.,ทัณฑ์บน
