คำ,POS,ความหมาย
ดัน 3,ก.,"ดื้อรั้น, ดื้อ, ดึงดัน, ดันทุรัง"
ดัน 4,ก.,"ผลักเพื่อให้เคลื่อนไปด้วยกำลัง, ผลักดัน, ดันพุง"
ดัน 5,ก.,"ท้องขึ้น, ท้องอืด."
ดัน 6,สำ.,ขัดคอ (ดู ขวางหวัน).
ดั้น 0,ก.,"แน่นิ่งไปชั่วระยะ, ดิ้น เช่น ตกใจดั้นไปตั้งพัก - ตกใจสลบแน่นิ่งไปพักหนึ่ง, หัวดั้นไปเลย - หัวเราะดิ้นไปเลย."
ดั้น 1,ก.,"จุดไม่ติด หรือไม่ระเบิด, ยิงแล้วไม่ประทุ."
ดันร่าหมู 0,ก.,ดันทุรัง (ดู ดัน ก. ๑.).
ดันร่าหมู 0,ก.,"ดื้อรั้น, ดื้อ, ดึงดัน, ดันทุรัง"
ดับ 0,ก.,"จัดแจง, เตรียม, ลำดับ, ตกแต่ง"
ดับ 1,ก.,"เริ่ม, ส่อเค้า เช่น ดับเข้าเล่า - เริ่มเข้าอีกแล้ว, ฝนดับอีตก - ฝนกำลังจะตก, ดับไข้ – เริ่มอาการไข้ (น.ธ.)."
ดับ 2,ก.,มรณภาพ.
ดับ 3,ก.,ปิด เช่น ดับไฟ - ปิดไฟ.
ดับ 4,ก.,แต่งตัว เช่น ดับตัว - แต่งตัว.
ดับ 5,ก.,หยุดหรือทำให้หยุด.
ดับกุบ 0,สำ.,ตาย
ดับเกียง 0,สำ.,ตาย
ดับเกียง 1,ก.,ดับตะเกียง.
ดับเกียง 2,สำ.,ชกให้ตาบวม.
ดับเกียง 3,สำ.,ตาย.
ดับเครื่อง 0,สำ.,จอดสนิท ถ้าเป็นคนก็ถึงสลบ ถ้าเป็นกิจการก็ล้มละลาย.
ดับซูเร่น 0,สำ.,"ตายสนิท, ดับสนิท เช่น มึงทำพันนั้นก่าดับซูเร่นแล้เพื่อน - มึงทำอย่างนั้นก็ตายซิเพื่อน (ภ.ก.)."
ดับแดง 0,ก.,"จัดแจง, ตระเตรียม."
ดับตัว 0,ก.,เตรียมตัว.
ดับเท่นอน 0,ก.,จัดที่นอน.
ดับธาตุ 0,ก.,เก็บกระดูกหลังจากเผาศพ.
ดับบ้าน 0,ก.,การพัฒนาบ้านที่อยู่อาศัย.
ดับแผง 0,ก.,"เลิก, ล้มเลิก ใช้กับคนที่ทำอะไรไม่สำเร็จ ใช้กับหนังตะลุงที่เลิกการแสดงเก็บรูปหนังเข้าแผง."
ดับแผง 1,สำ.,ตาย เช่น แตวาฉานเห็นรถยนต์ชนกัน พอเข้าไปแลเห็นดับแผง ๒ คน - เมื่อวานฉันเห็นรถยนต์ชนกัน เมื่อเข้าไปดูเห็นคนตาย ๒ คน.
ดับพาย 0,ก.,"การจัดสิ่งของเตรียมไว้เดินทาง, ย้ายหรือจากไป."
ดับพาย 1,สำ.,หนีตามผู้ชาย
